"","registry_code","age_group","number_of_cases","person_years_at_risk","incidence_rate_100000","latitude","longitude","distance"
"1891",415600699,12,189,99276,190.378339175632,36.360112,114.3660941,371754.173124696
"1892",415600699,11,116,154958,74.8589940500006,36.360112,114.3660941,371754.173124696
"1893",415600699,8,27,247869,10.8928506590175,36.360112,114.3660941,371754.173124696
"1894",415600699,7,5,314370,1.5904825524064,36.360112,114.3660941,371754.173124696
"1895",415600699,15,158,51227,308.431100786695,36.360112,114.3660941,371754.173124696
"1896",415600699,16,124,30226,410.242837292397,36.360112,114.3660941,371754.173124696
"1897",415600699,10,77,210956,36.5005024744496,36.360112,114.3660941,371754.173124696
"1898",415600699,3,0,412799,0,36.360112,114.3660941,371754.173124696
"1899",415600699,17,37,8294,446.105618519412,36.360112,114.3660941,371754.173124696
"1900",415600799,14,232,89918,258.012856157833,30.8969393,120.8874525,38050.8267191053
"1901",415600799,8,9,141019,6.38211872159071,30.8969393,120.8874525,38050.8267191053
"1902",415600799,1,0,51907,0,30.8969393,120.8874525,38050.8267191053
"1903",415600799,18,57,20358,279.988211022694,30.8969393,120.8874525,38050.8267191053
"1904",415600799,9,29,207270,13.991412167704,30.8969393,120.8874525,38050.8267191053
"1905",415600799,11,73,151070,48.3219699477064,30.8969393,120.8874525,38050.8267191053
"1906",415600799,4,0,118449,0,30.8969393,120.8874525,38050.8267191053
"1907",415600799,6,0,100348,0,30.8969393,120.8874525,38050.8267191053
"1908",415600799,5,0,117196,0,30.8969393,120.8874525,38050.8267191053
"1909",415600799,13,190,130808,145.251054981347,30.8969393,120.8874525,38050.8267191053
"1910",415600799,2,0,64602,0,30.8969393,120.8874525,38050.8267191053
"1911",415600799,10,45,200064,22.492802303263,30.8969393,120.8874525,38050.8267191053
"1912",415600799,7,1,98806,1.01208428637937,30.8969393,120.8874525,38050.8267191053
"1913",415600799,15,242,68939,351.034972947098,30.8969393,120.8874525,38050.8267191053
"1914",415600799,12,142,167309,84.8728998440012,30.8969393,120.8874525,38050.8267191053
"1915",415600799,16,261,59480,438.802958977808,30.8969393,120.8874525,38050.8267191053
"1916",415600799,17,141,35530,396.847734309035,30.8969393,120.8874525,38050.8267191053
"1917",415600799,3,0,94905,0,30.8969393,120.8874525,38050.8267191053
"1918",415600899,5,4,660379,0.605712780085375,36.0673949,113.8105402,431129.693217329
"1919",415600899,11,102,305320,33.4075723830735,36.0673949,113.8105402,431129.693217329
"1920",415600899,6,3,374892,0.800230466374316,36.0673949,113.8105402,431129.693217329
"1921",415600899,18,44,17505,251.356755212796,36.0673949,113.8105402,431129.693217329
"1922",415600899,9,49,440779,11.1166820560871,36.0673949,113.8105402,431129.693217329
"1923",415600899,1,0,495142,0,36.0673949,113.8105402,431129.693217329
"1924",415600899,4,1,347143,0.288065725075833,36.0673949,113.8105402,431129.693217329
"1925",415600899,14,142,133851,106.088112901659,36.0673949,113.8105402,431129.693217329
"1926",415600899,16,140,74120,188.882892606584,36.0673949,113.8105402,431129.693217329
"1927",415600899,13,185,267976,69.036033077589,36.0673949,113.8105402,431129.693217329
"1928",415600899,2,0,367127,0,36.0673949,113.8105402,431129.693217329
"1929",415600899,10,68,364185,18.67182887818,36.0673949,113.8105402,431129.693217329
"1930",415600899,3,0,251239,0,36.0673949,113.8105402,431129.693217329
"1931",415600899,17,86,37480,229.455709711846,36.0673949,113.8105402,431129.693217329
"1932",415600899,12,140,341767,40.963580451009,36.0673949,113.8105402,431129.693217329
"1933",415600899,15,161,94948,169.566499557653,36.0673949,113.8105402,431129.693217329
"1934",415600899,8,18,391687,4.59550610564047,36.0673949,113.8105402,431129.693217329
"1935",415600899,7,3,300228,0.999240577161357,36.0673949,113.8105402,431129.693217329
"1936",415600999,18,493,188336,261.766205080282,30.6667682,114.3715539,525700.715782905
"1937",415600999,6,26,2395076,1.08556054171141,30.6667682,114.3715539,525700.715782905
"1938",415600999,11,1172,1979322,59.2121948828942,30.6667682,114.3715539,525700.715782905
"1939",415600999,14,1751,791134,221.327866075785,30.6667682,114.3715539,525700.715782905
"1940",415600999,5,11,2957961,0.371877790139897,30.6667682,114.3715539,525700.715782905
"1941",415600999,8,95,1686829,5.63186902762521,30.6667682,114.3715539,525700.715782905
"1942",415600999,4,2,1397566,0.143105942760485,30.6667682,114.3715539,525700.715782905
"1943",415600999,10,556,2157537,25.7701258425696,30.6667682,114.3715539,525700.715782905
"1944",415600999,16,2274,591048,384.74032565883,30.6667682,114.3715539,525700.715782905
"1945",415600999,9,248,1906472,13.0083211292901,30.6667682,114.3715539,525700.715782905
"1946",415600999,2,0,692063,0,30.6667682,114.3715539,525700.715782905
"1947",415600999,13,1843,1234243,149.322297148941,30.6667682,114.3715539,525700.715782905
"1948",415600999,3,0,739299,0,30.6667682,114.3715539,525700.715782905
"1949",415600999,1,0,797856,0,30.6667682,114.3715539,525700.715782905
"1950",415600999,12,1835,1791240,102.443000379625,30.6667682,114.3715539,525700.715782905
"1951",415600999,15,2293,734543,312.166884716075,30.6667682,114.3715539,525700.715782905
"1952",415600999,17,1134,309703,366.157253885174,30.6667682,114.3715539,525700.715782905
"1953",415600999,7,41,1686539,2.43101404711068,30.6667682,114.3715539,525700.715782905
"1954",415601299,18,242,44511,543.685830468873,40.822222,122.8275,55975.7967433266
"1955",415601299,5,2,477609,0.418752577945558,40.822222,122.8275,55975.7967433266
"1956",415601299,11,473,683469,69.2057723173985,40.822222,122.8275,55975.7967433266
"1957",415601299,2,0,225211,0,40.822222,122.8275,55975.7967433266
"1958",415601299,6,5,500842,0.998318831088447,40.822222,122.8275,55975.7967433266
"1959",415601299,9,114,739429,15.4173017287664,40.822222,122.8275,55975.7967433266
"1960",415601299,4,0,387746,0,40.822222,122.8275,55975.7967433266
"1961",415601299,13,526,352225,149.336361700618,40.822222,122.8275,55975.7967433266
"1962",415601299,14,771,291750,264.26735218509,40.822222,122.8275,55975.7967433266
"1963",415601299,1,0,201626,0,40.822222,122.8275,55975.7967433266
"1964",415601299,3,0,304761,0,40.822222,122.8275,55975.7967433266
"1965",415601299,8,55,660378,8.32856333796704,40.822222,122.8275,55975.7967433266
"1966",415601299,10,287,835556,34.3483859849011,40.822222,122.8275,55975.7967433266
"1967",415601299,15,1078,270931,397.887284954472,40.822222,122.8275,55975.7967433266
"1968",415601299,7,13,542369,2.39689215275947,40.822222,122.8275,55975.7967433266
"1969",415601299,16,1068,184752,578.072226552351,40.822222,122.8275,55975.7967433266
"1970",415601299,12,650,534241,121.667936380772,40.822222,122.8275,55975.7967433266
"1971",415601299,17,581,91425,635.493573967733,40.822222,122.8275,55975.7967433266
"1972",415601499,9,58,416714,13.9184188676166,22.5213807,113.3656141,14451.6312409379
"1973",415601499,6,1,372725,0.268294318867798,22.5213807,113.3656141,14451.6312409379
"1974",415601499,11,181,256833,70.4738098297337,22.5213807,113.3656141,14451.6312409379
"1975",415601499,5,1,419703,0.238263724586195,22.5213807,113.3656141,14451.6312409379
"1976",415601499,2,0,220741,0,22.5213807,113.3656141,14451.6312409379
"1977",415601499,8,26,395163,6.57956337005236,22.5213807,113.3656141,14451.6312409379
"1978",415601499,13,384,207053,185.459761510338,22.5213807,113.3656141,14451.6312409379
"1979",415601499,4,1,341634,0.292710912848253,22.5213807,113.3656141,14451.6312409379
"1980",415601499,14,308,119314,258.142380609149,22.5213807,113.3656141,14451.6312409379
"1981",415601499,10,131,368750,35.5254237288136,22.5213807,113.3656141,14451.6312409379
"1982",415601499,18,91,36605,248.599918043983,22.5213807,113.3656141,14451.6312409379
"1983",415601499,7,15,347791,4.31293506732492,22.5213807,113.3656141,14451.6312409379
"1984",415601499,12,331,275230,120.263052719544,22.5213807,113.3656141,14451.6312409379
"1985",415601499,3,0,289426,0,22.5213807,113.3656141,14451.6312409379
"1986",415601499,1,0,191586,0,22.5213807,113.3656141,14451.6312409379
"1987",415601499,15,350,99039,353.396136875372,22.5213807,113.3656141,14451.6312409379
"1988",415601499,17,186,50999,364.713033588894,22.5213807,113.3656141,14451.6312409379
"1989",415601499,16,338,81465,414.902105198552,22.5213807,113.3656141,14451.6312409379
"1990",415601599,5,2,535901,0.373203259557269,45.6991743,126.5919596,468248.180293483
"1991",415601599,18,135,27719,487.030556657888,45.6991743,126.5919596,468248.180293483
"1992",415601599,9,67,438985,15.2624804947777,45.6991743,126.5919596,468248.180293483
"1993",415601599,6,7,471349,1.48509915158407,45.6991743,126.5919596,468248.180293483
"1994",415601599,2,0,163639,0,45.6991743,126.5919596,468248.180293483
"1995",415601599,8,29,467593,6.20197479431899,45.6991743,126.5919596,468248.180293483
"1996",415601599,7,9,437980,2.05488835106626,45.6991743,126.5919596,468248.180293483
"1997",415601599,4,1,268517,0.372415899179568,45.6991743,126.5919596,468248.180293483
"1998",415601599,13,390,204540,190.6717512467,45.6991743,126.5919596,468248.180293483
"1999",415601599,16,482,109294,441.012315406152,45.6991743,126.5919596,468248.180293483
"2000",415601599,1,0,143225,0,45.6991743,126.5919596,468248.180293483
"2001",415601599,3,0,193076,0,45.6991743,126.5919596,468248.180293483
"2002",415601599,11,258,414772,62.2028487940362,45.6991743,126.5919596,468248.180293483
"2003",415601599,10,148,457024,32.3834196891192,45.6991743,126.5919596,468248.180293483
"2004",415601599,14,442,166377,265.661720069481,45.6991743,126.5919596,468248.180293483
"2005",415601599,17,257,65542,392.114979707668,45.6991743,126.5919596,468248.180293483
"2006",415601599,12,407,336374,120.996272006754,45.6991743,126.5919596,468248.180293483
"2007",415601599,15,534,156643,340.902561876369,45.6991743,126.5919596,468248.180293483
"2008",415601699,8,9,150064,5.99744109180083,29.8635777,118.4101129,171614.083719517
"2009",415601699,5,1,247934,0.403333145111199,29.8635777,118.4101129,171614.083719517
"2010",415601699,7,1,118141,0.846446195647574,29.8635777,118.4101129,171614.083719517
"2011",415601699,13,79,89248,88.5173897454285,29.8635777,118.4101129,171614.083719517
"2012",415601699,9,12,182885,6.56150039642398,29.8635777,118.4101129,171614.083719517
"2013",415601699,14,64,53155,120.40259618098,29.8635777,118.4101129,171614.083719517
"2014",415601699,1,0,138621,0,29.8635777,118.4101129,171614.083719517
"2015",415601699,11,44,128563,34.224465826093,29.8635777,118.4101129,171614.083719517
"2016",415601699,12,77,114844,67.0474730939361,29.8635777,118.4101129,171614.083719517
"2017",415601699,4,0,148067,0,29.8635777,118.4101129,171614.083719517
"2018",415601699,16,45,24848,181.101094655505,29.8635777,118.4101129,171614.083719517
"2019",415601699,2,0,122100,0,29.8635777,118.4101129,171614.083719517
"2020",415601699,15,54,36652,147.331659936702,29.8635777,118.4101129,171614.083719517
"2021",415601699,6,1,171129,0.584354492809518,29.8635777,118.4101129,171614.083719517
"2022",415601699,10,34,160318,21.2078493993189,29.8635777,118.4101129,171614.083719517
"2023",415601699,3,0,104256,0,29.8635777,118.4101129,171614.083719517
"2024",415601699,17,23,11248,204.48079658606,29.8635777,118.4101129,171614.083719517
"2025",415601899,8,30,256446,11.6983692473269,31.253476,105.4705025,1073819.80475461
"2026",415601899,5,7,309475,2.26189514500364,31.253476,105.4705025,1073819.80475461
"2027",415601899,12,128,157426,81.3080431440804,31.253476,105.4705025,1073819.80475461
"2028",415601899,4,0,225728,0,31.253476,105.4705025,1073819.80475461
"2029",415601899,7,18,281317,6.39847574089017,31.253476,105.4705025,1073819.80475461
"2030",415601899,1,0,171741,0,31.253476,105.4705025,1073819.80475461
"2031",415601899,2,0,168779,0,31.253476,105.4705025,1073819.80475461
"2032",415601899,13,182,137948,131.933772146026,31.253476,105.4705025,1073819.80475461
"2033",415601899,9,55,229898,23.9236530983306,31.253476,105.4705025,1073819.80475461
"2034",415601899,11,118,173910,67.8511873957794,31.253476,105.4705025,1073819.80475461
"2035",415601899,15,168,67507,248.863080865688,31.253476,105.4705025,1073819.80475461
"2036",415601899,14,186,108527,171.385922397191,31.253476,105.4705025,1073819.80475461
"2037",415601899,10,81,194620,41.6195663343952,31.253476,105.4705025,1073819.80475461
"2038",415601899,6,13,314125,4.13847990449662,31.253476,105.4705025,1073819.80475461
"2039",415601899,3,0,156062,0,31.253476,105.4705025,1073819.80475461
"2040",415601899,18,19,7528,252.391073326249,31.253476,105.4705025,1073819.80475461
"2041",415601899,17,59,20059,294.132309686425,31.253476,105.4705025,1073819.80475461
"2042",415601899,16,120,37683,318.445983600032,31.253476,105.4705025,1073819.80475461
"2043",415602199,8,175,2710181,6.45713330585669,30.2489634,120.2052342,251.390414061251
"2044",415602199,5,10,2784942,0.359073905309339,30.2489634,120.2052342,251.390414061251
"2045",415602199,13,2392,1804946,132.524740352343,30.2489634,120.2052342,251.390414061251
"2046",415602199,18,743,342864,216.703999253348,30.2489634,120.2052342,251.390414061251
"2047",415602199,7,51,2484537,2.052696337386,30.2489634,120.2052342,251.390414061251
"2048",415602199,12,2126,2478411,85.7807684036264,30.2489634,120.2052342,251.390414061251
"2049",415602199,2,1,1323303,0.0755684828040139,30.2489634,120.2052342,251.390414061251
"2050",415602199,14,2202,1138144,193.472882166053,30.2489634,120.2052342,251.390414061251
"2051",415602199,10,824,3254982,25.3150401446152,30.2489634,120.2052342,251.390414061251
"2052",415602199,1,1,1334699,0.0749232598510975,30.2489634,120.2052342,251.390414061251
"2053",415602199,15,2710,1039816,260.623033305893,30.2489634,120.2052342,251.390414061251
"2054",415602199,4,1,1955770,0.0511307566840682,30.2489634,120.2052342,251.390414061251
"2055",415602199,16,2872,927001,309.816278515341,30.2489634,120.2052342,251.390414061251
"2056",415602199,9,387,3114423,12.4260577320422,30.2489634,120.2052342,251.390414061251
"2057",415602199,6,32,2631237,1.2161580275741,30.2489634,120.2052342,251.390414061251
"2058",415602199,17,1673,560681,298.387139924485,30.2489634,120.2052342,251.390414061251
"2059",415602199,3,0,1523000,0,30.2489634,120.2052342,251.390414061251
"2060",415602199,11,1384,2734060,50.6206886461892,30.2489634,120.2052342,251.390414061251
"2061",415602399,8,7,200148,3.49741191518276,30.6509396,120.7831656,22139.9153263638
"2062",415602399,13,199,151502,131.351401301633,30.6509396,120.7831656,22139.9153263638
"2063",415602399,5,2,181459,1.10217735135761,30.6509396,120.7831656,22139.9153263638
"2064",415602399,14,249,106884,232.962838217133,30.6509396,120.7831656,22139.9153263638
"2065",415602399,10,63,256546,24.5569995244518,30.6509396,120.7831656,22139.9153263638
"2066",415602399,9,24,254618,9.4258850513318,30.6509396,120.7831656,22139.9153263638
"2067",415602399,12,138,197354,69.9251091946452,30.6509396,120.7831656,22139.9153263638
"2068",415602399,4,0,145774,0,30.6509396,120.7831656,22139.9153263638
"2069",415602399,7,3,157926,1.89962387447285,30.6509396,120.7831656,22139.9153263638
"2070",415602399,16,273,74111,368.366369364872,30.6509396,120.7831656,22139.9153263638
"2071",415602399,2,0,89751,0,30.6509396,120.7831656,22139.9153263638
"2072",415602399,1,0,88112,0,30.6509396,120.7831656,22139.9153263638
"2073",415602399,17,191,41992,454.848542579539,30.6509396,120.7831656,22139.9153263638
"2074",415602399,3,0,116695,0,30.6509396,120.7831656,22139.9153263638
"2075",415602399,6,0,177508,0,30.6509396,120.7831656,22139.9153263638
"2076",415602399,11,89,206978,42.9997391027066,30.6509396,120.7831656,22139.9153263638
"2077",415602399,15,257,89134,288.329930217425,30.6509396,120.7831656,22139.9153263638
"2078",415602399,18,108,23679,456.100342075257,30.6509396,120.7831656,22139.9153263638
"2079",415602499,4,2,1649270,0.121265772129488,23.1301964,113.2592945,15194.5182025909
"2080",415602499,3,0,1227338,0,23.1301964,113.2592945,15194.5182025909
"2081",415602499,1,0,1095519,0,23.1301964,113.2592945,15194.5182025909
"2082",415602499,14,1493,745492,200.270425437161,23.1301964,113.2592945,15194.5182025909
"2083",415602499,7,55,1910298,2.87913194695278,23.1301964,113.2592945,15194.5182025909
"2084",415602499,13,1456,1110502,131.111875530166,23.1301964,113.2592945,15194.5182025909
"2085",415602499,2,0,1009829,0,23.1301964,113.2592945,15194.5182025909
"2086",415602499,8,151,2079214,7.26235971862444,23.1301964,113.2592945,15194.5182025909
"2087",415602499,17,1179,335153,351.779634972684,23.1301964,113.2592945,15194.5182025909
"2088",415602499,12,1536,1541897,99.6175490321338,23.1301964,113.2592945,15194.5182025909
"2089",415602499,18,589,218457,269.618277281113,23.1301964,113.2592945,15194.5182025909
"2090",415602499,9,270,2102588,12.8413174620991,23.1301964,113.2592945,15194.5182025909
"2091",415602499,5,12,2295624,0.522733688095263,23.1301964,113.2592945,15194.5182025909
"2092",415602499,10,607,1991795,30.4750237850783,23.1301964,113.2592945,15194.5182025909
"2093",415602499,15,1795,644799,278.381325033072,23.1301964,113.2592945,15194.5182025909
"2094",415602499,16,1823,563462,323.535571165402,23.1301964,113.2592945,15194.5182025909
"2095",415602499,11,953,1580175,60.3097758159698,23.1301964,113.2592945,15194.5182025909
"2096",415602499,6,32,2207917,1.44932984346785,23.1301964,113.2592945,15194.5182025909
"2097",415602599,3,0,246439,0,31.8729183,121.1771295,3606.59080463485
"2098",415602599,4,0,327917,0,31.8729183,121.1771295,3606.59080463485
"2099",415602599,13,487,347853,140.001667370987,31.8729183,121.1771295,3606.59080463485
"2100",415602599,12,397,427669,92.8287998428691,31.8729183,121.1771295,3606.59080463485
"2101",415602599,17,510,114063,447.121327687331,31.8729183,121.1771295,3606.59080463485
"2102",415602599,16,741,174951,423.547164634669,31.8729183,121.1771295,3606.59080463485
"2103",415602599,10,125,455886,27.4191354856258,31.8729183,121.1771295,3606.59080463485
"2104",415602599,8,24,351906,6.82000306900138,31.8729183,121.1771295,3606.59080463485
"2105",415602599,9,82,468591,17.4992690854071,31.8729183,121.1771295,3606.59080463485
"2106",415602599,7,8,302055,2.64852427538031,31.8729183,121.1771295,3606.59080463485
"2107",415602599,1,0,173314,0,31.8729183,121.1771295,3606.59080463485
"2108",415602599,6,3,251769,1.19156846156596,31.8729183,121.1771295,3606.59080463485
"2109",415602599,15,683,214289,318.728446163825,31.8729183,121.1771295,3606.59080463485
"2110",415602599,18,235,81153,289.576478996463,31.8729183,121.1771295,3606.59080463485
"2111",415602599,14,648,267112,242.594866572823,31.8729183,121.1771295,3606.59080463485
"2112",415602599,2,0,196962,0,31.8729183,121.1771295,3606.59080463485
"2113",415602599,11,211,403436,52.3007366719876,31.8729183,121.1771295,3606.59080463485
"2114",415602599,5,0,260721,0,31.8729183,121.1771295,3606.59080463485
"2115",415603099,12,2034,2478700,82.0591439060798,22.350627,114.1849161,3745.47596624988
"2116",415603099,13,2336,1852200,126.120289385596,22.350627,114.1849161,3745.47596624988
"2117",415603099,15,3074,1154500,266.262451277609,22.350627,114.1849161,3745.47596624988
"2118",415603099,3,1,1762000,0.0567536889897843,22.350627,114.1849161,3745.47596624988
"2119",415603099,8,143,2847400,5.02212544777692,22.350627,114.1849161,3745.47596624988
"2120",415603099,7,46,2728800,1.68572266197596,22.350627,114.1849161,3745.47596624988
"2121",415603099,1,0,1194900,0,22.350627,114.1849161,3745.47596624988
"2122",415603099,9,360,2947500,12.2137404580153,22.350627,114.1849161,3745.47596624988
"2123",415603099,2,0,1284000,0,22.350627,114.1849161,3745.47596624988
"2124",415603099,4,1,2143000,0.0466635557629491,22.350627,114.1849161,3745.47596624988
"2125",415603099,16,3624,1012100,358.067384645786,22.350627,114.1849161,3745.47596624988
"2126",415603099,14,2382,1174900,202.740658779471,22.350627,114.1849161,3745.47596624988
"2127",415603099,6,14,2658200,0.526672184184787,22.350627,114.1849161,3745.47596624988
"2128",415603099,18,2268,591200,383.62652232747,22.350627,114.1849161,3745.47596624988
"2129",415603099,5,2,2272300,0.0880165471108568,22.350627,114.1849161,3745.47596624988
"2130",415603099,17,2825,688800,410.133565621371,22.350627,114.1849161,3745.47596624988
"2131",415603099,11,1457,3096200,47.0576836121698,22.350627,114.1849161,3745.47596624988
"2132",415603099,10,762,3294300,23.1308623986886,22.350627,114.1849161,3745.47596624988
"2133",415603199,8,17,471679,3.60414603999754,41.297577,123.7646562,142665.346323562
"2134",415603199,4,0,270192,0,41.297577,123.7646562,142665.346323562
"2135",415603199,7,2,374929,0.533434330233191,41.297577,123.7646562,142665.346323562
"2136",415603199,6,1,294520,0.339535515414912,41.297577,123.7646562,142665.346323562
"2137",415603199,14,275,145576,188.904764521624,41.297577,123.7646562,142665.346323562
"2138",415603199,9,55,414645,13.2643586682584,41.297577,123.7646562,142665.346323562
"2139",415603199,17,190,21057,902.312770100204,41.297577,123.7646562,142665.346323562
"2140",415603199,10,132,337212,39.1445144300915,41.297577,123.7646562,142665.346323562
"2141",415603199,2,0,181195,0,41.297577,123.7646562,142665.346323562
"2142",415603199,15,375,101121,370.842851633192,41.297577,123.7646562,142665.346323562
"2143",415603199,13,186,163709,113.616233682937,41.297577,123.7646562,142665.346323562
"2144",415603199,12,242,153590,157.562341298262,41.297577,123.7646562,142665.346323562
"2145",415603199,18,28,7167,390.679503278917,41.297577,123.7646562,142665.346323562
"2146",415603199,1,0,131891,0,41.297577,123.7646562,142665.346323562
"2147",415603199,16,377,50427,747.615364784738,41.297577,123.7646562,142665.346323562
"2148",415603199,3,0,271116,0,41.297577,123.7646562,142665.346323562
"2149",415603199,5,0,232174,0,41.297577,123.7646562,142665.346323562
"2150",415603199,11,187,189966,98.4386679721634,41.297577,123.7646562,142665.346323562
"2151",415603299,1,0,101046,0,33.4826164,119.8160643,64713.3469182037
