"registry_code","sex","age_group","number_of_cases","person_years_at_risk","discription","start","end","latitude","longitude"
441000999,2,12,33,72951,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,2,17,41,25860,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,2,18,28,26497,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,9,13,131325,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,2,19,0,0,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,6,0,94680,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,19,0,0,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,2,8,1,119934,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,4,0,107784,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,2,16,57,44948,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,18,20,4800,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,2,11,26,99898,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,1,0,75093,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,5,0,87641,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,2,7,0,96674,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,13,124,61345,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,14,172,52122,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,2,0,90582,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,3,0,110166,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,17,56,8015,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,2,10,17,111896,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,15,175,39670,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,1,16,138,22905,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441000999,2,9,6,120321,"Republic of Korea, Jejudo",2008,2012,33.3939924,126.5626653
441001099,2,1,0,172517,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,16,120,72687,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,13,238,136992,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,19,0,0,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,15,107,102708,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,5,0,235646,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,2,0,207614,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,14,298,108486,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,4,1,274791,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,8,8,317496,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,9,24,317858,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,18,62,9405,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,14,96,125730,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,12,169,170962,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,19,0,0,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,3,0,273469,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,11,81,248481,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,7,2,286224,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,17,126,20086,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,10,56,293248,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,13,83,148498,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,17,75,45276,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,18,75,33631,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,11,53,257432,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,3,0,296571,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,6,0,272717,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,7,8,286869,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,2,0,226774,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,10,29,294278,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,6,2,278333,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,12,61,181185,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,16,250,41929,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,9,17,318997,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,4,1,302000,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,1,0,185151,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,15,293,75593,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,1,5,1,251277,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001099,2,8,12,320793,"Republic of Korea, Gwangju",2008,2012,35.1595775,126.8515089
441001199,2,5,1,443158,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,17,156,84890,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,4,0,487249,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,9,36,634346,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,1,0,332515,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,14,639,195783,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,16,203,136082,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,9,66,637966,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,6,2,509083,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,7,6,534202,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,8,28,605067,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,13,507,257442,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,10,104,653607,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,11,232,568824,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,3,0,439450,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,15,616,137265,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,18,120,57571,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,19,0,0,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,12,350,363874,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,15,201,188278,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,2,0,345838,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,1,0,313340,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,10,95,625770,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,2,0,370870,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,11,119,538940,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,16,482,76271,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,4,2,533874,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,7,8,562301,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,8,23,625981,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,19,0,0,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,14,182,224462,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,5,1,475563,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,6,2,538199,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,3,0,478621,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,13,180,259307,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,18,135,21477,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,2,12,139,349534,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441001199,1,17,230,35866,"Republic of Korea, Incheon",2008,2012,37.456,126.7052
441400099,2,13,10,100408,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,14,19,63893,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,3,0,565285,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,4,0,523469,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,12,8,158888,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,16,10,24272,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,3,0,532166,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,1,0,706907,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,2,0,598517,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,2,0,625576,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,16,34,23231,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,5,0,805049,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,11,13,252848,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,19,0,0,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,6,2,1577690,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,17,12,10762,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,15,21,41529,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,18,4,9056,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,4,0,474470,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,7,2,1641479,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,18,8,6324,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,1,1,734496,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,15,52,48018,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,10,8,394264,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,17,7,12150,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,8,9,1375312,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,9,14,1145551,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,19,0,0,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,9,7,555410,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,13,54,160085,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,14,53,81404,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,7,4,828942,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,8,5,711013,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,11,36,553069,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,12,53,322243,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,6,1,912781,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,1,10,24,817213,"Kuwait",2008,2012,29.2733964,47.4979476
441400099,2,5,2,694691,"Kuwait",2008,2012,29.2733964,47.4979476
445800299,1,3,0,195200,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,4,0,198400,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,14,33,56200,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,2,0,186700,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,16,56,39200,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,13,33,81100,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,5,2,180000,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,6,4,186100,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,15,19,42600,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,17,24,0,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,13,92,80900,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,14,99,52600,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,15,97,39300,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,16,18,53700,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,11,14,123100,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,12,33,102500,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,17,15,0,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,10,12,137600,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,7,2,171100,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,8,7,163000,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,8,5,164000,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,18,7,0,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,6,2,188900,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,7,0,169500,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,1,0,166900,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,9,5,154600,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,1,0,174500,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,19,0,0,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,12,58,101000,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,9,11,151800,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,10,30,140800,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,1,11,42,122000,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,4,0,191900,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,5,0,186900,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,2,0,181100,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,3,0,190000,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,18,11,0,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
445800299,2,19,0,0,"Malaysia, Penang",2008,2010,5.3539794,100.4573464
460800299,2,15,207,183365,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,5,12,1566570,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,6,19,1491255,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,7,29,1486690,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,16,156,242495,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,16,270,115105,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,17,140,0,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,14,515,220700,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,15,397,109945,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,8,69,1103655,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,17,100,0,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,18,82,0,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,19,6,0,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,9,55,1010115,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,10,87,864985,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,18,64,0,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,8,30,1113675,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,13,218,392065,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,14,194,315530,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,11,129,719170,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,12,183,655605,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,9,98,975330,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,19,2,0,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,1,0,1530580,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,2,0,1482135,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,1,0,1643470,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,2,0,1590895,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,3,0,1538240,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,4,6,1535255,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,12,427,540680,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,3,0,1471490,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,10,153,988835,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,11,295,853095,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,5,4,1899445,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,1,13,593,332410,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,7,24,1341995,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,4,1,1635850,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800299,2,6,14,1856795,"Philippines, Manila",2008,2012,14.5906216,120.9799696
460800399,1,5,10,1741650,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,7,23,1609615,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,17,84,0,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,18,60,0,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,6,16,1715265,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,16,268,143480,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,17,154,0,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,18,54,0,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,19,0,0,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,1,0,1799730,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,2,0,1774275,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,8,44,1366510,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,9,91,1183950,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,19,0,0,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,10,90,1030935,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,11,144,871600,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,12,179,647170,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,13,188,476230,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,14,182,277925,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,15,161,209840,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,16,129,259425,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,3,1,1766305,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,4,1,1844190,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,10,154,981955,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,11,292,812590,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,12,414,597150,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,13,573,420275,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,1,0,1938285,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,2,0,1912960,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,3,0,1862890,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,4,3,1765340,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,8,36,1378255,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,5,4,1886320,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,6,10,1839550,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,7,23,1643170,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,14,494,220095,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,1,15,386,145295,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
460800399,2,9,58,1226070,"Philippines, Rizal",2008,2012,14.5917332,121.2784359
470400299,1,10,216,924313,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,1,0,1113168,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,2,0,1023223,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,11,373,761324,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,4,0,1445489,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,5,4,2013823,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,6,11,1883251,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,12,395,469308,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,8,29,1315180,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,13,335,221418,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,14,304,177687,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,7,11,1455349,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,4,0,1360711,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,5,2,1780079,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,6,9,1635530,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,3,0,854432,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,16,118,396407,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,17,67,0,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,18,42,0,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,19,0,0,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,10,104,992601,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,15,247,134201,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,16,210,228221,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,9,74,1106007,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,18,51,0,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,19,0,0,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,7,24,1352075,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,17,134,0,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,9,103,1091201,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,14,127,277355,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,11,163,902196,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,1,8,52,1325317,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,13,162,312086,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,3,0,795637,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,15,153,231594,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,12,169,605308,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,2,0,939205,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
470400299,2,1,0,1019591,"Viet Nam, Ho Chi Minh City",2009,2012,10.6497452,106.7619794
476400199,1,2,0,217399,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,3,0,247020,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,1,0,206978,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,15,307,86656,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,16,245,73312,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,17,133,43590,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,4,0,291472,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,5,3,293817,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,9,31,316388,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,10,52,363245,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,11,111,356565,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,18,47,26413,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,19,0,0,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,6,2,302605,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,7,8,290416,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,8,19,263842,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,9,33,275020,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,10,84,315820,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,19,0,0,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,11,174,314112,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,12,228,245579,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,13,244,157153,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,1,14,267,99458,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,1,0,193137,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,2,0,205035,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,3,0,235850,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,12,153,276562,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,5,0,297008,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,6,3,298892,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,7,9,293452,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,4,0,284910,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
476400199,2,16,204,89421,"Thailand, Chiang Mai",2008,2012,18.790876,98.988048
